X,Y,location_id,address_primary,city,state,zip,building_type_code,Service Area,Constructed,NeedsConstructed
-96.78019572,40.26694663,1031957824,1100 MERIWETHER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73268497,40.2656025,1031957825,1537 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.78067877,40.26691763,1031957826,1104 MERIWETHER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77065177,40.2666186,1031957827,120 GRAHAM ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73321703,40.26559659,1031957828,1531 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.78117882,40.26695163,1031957829,1108 MERIWETHER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73349005,40.2656415,1031957830,1525 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73510122,40.26535757,1031957831,1411 COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.78258496,40.26695263,1031957832,1202 MERIWETHER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76557826,40.26611165,1031957833,566 W COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.76258996,40.26609164,1031957834,500 W COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.72064577,40.26497143,1031957835,2416 MARKET ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.73544025,40.26457249,1031957836,1335 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73836754,40.26559159,1031957837,1201 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76319502,40.26631067,1031957838,514 1/2 W COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.74018972,40.2656215,1031957839,1023 COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74162887,40.26549658,1031957840,923 COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.74684539,40.23408144,1031957841,1852 W LILAC RD,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72408411,40.26503854,1031957842,2124 MARKET ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.7679954,40.26615065,1031957843,648 W COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76833954,40.26614065,1031957844,656 W COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73222893,40.26537657,1031957845,112 S 16TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76850156,40.26612765,1031957846,660 W COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72706741,40.26498143,1031957847,121 S 20TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.77745145,40.2666226,1031957848,907 MERIWETHER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77901761,40.2666206,1031957849,1007 MERIWETHER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73141785,40.26500054,1031957850,1620 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72936264,40.26501254,1031957851,1800 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77933464,40.2666176,1031957852,1009 MERIWETHER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77233994,40.26618665,1031957853,724 W COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73116282,40.26511255,1031957854,1620 MARKET ST BLDG 2,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73970668,40.26501054,1031957855,1100 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73015172,40.26502254,1031957856,1728 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73354506,40.26502754,1031957857,1520 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73083479,40.26502154,1031957858,1720 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73833954,40.26542058,1031957859,108 S 12TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7749281,40.26640668,1031957860,112 HILL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73182889,40.26501054,1031957861,1608 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73224593,40.26500154,1031957862,1600 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.733901,40.26502754,1031957863,1516 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73267897,40.26500754,1031957865,1536 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73409011,40.26499143,1031957866,1508 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73218992,40.27039707,1031957867,434 N 16TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73285699,40.26500754,1031957868,1534 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7809397,40.26617665,1031957869,1110 W COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73533924,40.26500054,1031957870,1338 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.78184589,40.26648168,1031957871,108 N BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7369233,40.26519155,1031957872,114 S 13TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73671238,40.26501754,1031957873,1312 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.78227893,40.26648168,1031957874,109 N BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75261797,40.26554659,1031957875,123 COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.73746245,40.26520256,1031957876,117 S 13TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73764547,40.26502754,1031957877,1220 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73800651,40.26504654,1031957878,1210 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73817852,40.26503754,1031957879,1204 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73835154,40.26501854,1031957880,1200 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73920163,40.26507154,1031957881,1112 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77466217,40.26623866,1031957882,830 W COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.74019572,40.26503054,1031957883,1022 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74037874,40.26499743,1031957884,1016 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74055676,40.26502154,1031957885,1012 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74074078,40.26504854,1031957886,1008 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7409177,40.26505054,1031957887,1006 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74107381,40.26504854,1031957888,1000 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74221793,40.26506054,1031957889,908 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74245195,40.26525256,1031957890,113 S 9TH ST BLDG 2,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7799736,40.26616865,1031957891,1102 W COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72016772,40.26452749,1031957892,205 N 25TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76289099,40.2656175,1031957893,503 W COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.76326703,40.26537157,1031957894,517 W COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.7209627,40.26420846,1031957895,210 S 24TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.78231294,40.26617765,1031957896,1200 W COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74244595,40.26506754,1031957897,116 S 9TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72377308,40.26448848,1031957898,200 S 22ND ST,BEATRICE,NE,68310,X,PPC Fiber,X,
-96.78113482,40.26615765,1031957899,1112 W COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74611232,40.26517155,1031957900,610 MARKET ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.78160187,40.26615165,1031957901,1116 W COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72309501,40.26449648,1031957902,201 VIRGINIA AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76360607,40.26550059,1031957903,521 W COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.78254096,40.26621266,1031957904,1202 W COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76429013,40.26535757,1031957905,529 W COURT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.76530624,40.2656605,1031957906,541 W COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76768947,40.2656915,1031957907,637 W COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77173488,40.2656715,1031957908,715 W COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72756246,40.26441248,1031957909,204 S 19TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73900161,40.2646274,1031957910,1117 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73562827,40.26457649,1031957911,1331 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73580629,40.26458049,1031957912,1327 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73643435,40.26459149,1031957913,1315 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72588929,40.26421746,1031957915,209 S 21ST ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73972368,40.2646174,1031957916,1101 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74072878,40.2646164,1031957917,1011 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7269893,40.26422146,1031957918,209 S 20TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74209091,40.26459749,1031957920,909 MARKET ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72151786,40.26395633,1031957921,215 S 24TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.78240195,40.2656275,1031957922,1201 W COURT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74500121,40.26456749,1031957923,202 S 7TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.76543425,40.26518755,1031957924,106 S SUMNER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76215692,40.26506754,1031957925,118 S LASALLE ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7699896,40.26526756,1031957926,115 CEDAR ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7659512,40.26520856,1031957927,109 S SUMNER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72587829,40.26403144,1031957928,213 S 21ST ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76951766,40.26524656,1031957929,116 CEDAR ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76724543,40.2646074,1031957930,616 W MARY ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73783449,40.26397133,1031957931,1214 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75264597,40.26444748,1031957932,201 S 2ND ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.7669453,40.2646274,1031957933,612 W MARY ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73336704,40.26396733,1031957934,1516 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77116782,40.26521156,1031957935,117 PENROD ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73583929,40.26396033,1031957936,1318 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72265197,40.26378231,1031957937,2217 HILLCREST ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72421213,40.26379131,1031957938,304 S 22ND ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72586229,40.26385832,1031957939,217 S 21ST ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76825653,40.26507754,1031957940,111 MILLER AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72700641,40.26387632,1031957941,217 S 20TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73801251,40.26397133,1031957942,1210 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72152886,40.2636503,1031957943,226 VIRGINIA AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76213492,40.2646174,1031957944,128 S LASALLE ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76212392,40.26484142,1031957945,122 S LASALLE ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76269597,40.26482642,1031957946,125 S LASALLE ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73835654,40.26396133,1031957947,1202 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74513422,40.26435747,1031957948,208 S 7TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74055676,40.26397733,1031957949,1016 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77003971,40.26501054,1031957950,119 CEDAR ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72809551,40.26378031,1031957951,221 S 19TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72317802,40.26358739,1031957952,308 EASTRIDGE ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74372808,40.26403044,1031957953,802 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72647335,40.2636823,1031957954,220 S 20TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73531724,40.26354639,1031957955,1407 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74519022,40.26403744,1031957956,219 S 7TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.77122883,40.26493043,1031957957,119 PENROD ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77634534,40.26506754,1031957958,908 W MARY ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74566227,40.26423246,1031957959,213 S 7TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77024073,40.26490243,1031957960,121 CEDAR ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72754546,40.26358739,1031957961,224 S 19TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72206791,40.26332737,1031957962,312 S 23RD ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76343405,40.2646014,1031957963,518 W MARY ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.78150186,40.26470141,1031957964,1050 W MARY ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7269673,40.26351139,1031957965,225 S 20TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72314502,40.26337737,1031957966,312 EASTRIDGE ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72261297,40.26298123,1031957967,325 S 23RD ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73414012,40.26354839,1031957968,1511 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73147385,40.26301234,1031957969,1614 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7699736,40.26458249,1031957970,123 CEDAR ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73365107,40.26353839,1031957971,1515 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72477818,40.26329736,1031957972,317 S 22ND ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77239594,40.2646064,1031957973,724 W MARY ST,BEATRICE,NE,68310,X,PPC Fiber,X,
-96.7359952,40.26350039,1031957974,1315 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77649035,40.2646574,1031957975,912 W MARY ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73766747,40.26353739,1031957976,1217 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7789015,40.2646474,1031957977,123 LOGAN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73783449,40.26354139,1031957978,1215 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76206791,40.26421146,1031957979,200 S LASALLE ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73801751,40.26353639,1031957980,1213 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77936264,40.26459849,1031957981,1010 W MARY ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.73816752,40.26357739,1031957982,1207 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73837354,40.26354839,1031957983,1205 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72426713,40.26314735,1031957984,322 S 22ND ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73974568,40.26355739,1031957985,1101 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73224093,40.26331237,1031957986,304 S 16TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7409407,40.26357839,1031957987,1005 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72586229,40.26314835,1031957988,233 S 21ST ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74110182,40.26355739,1031957989,1001 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74175188,40.26352839,1031957991,921 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76503421,40.26402144,1031957992,559 W MARY ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76544025,40.26404844,1031957994,571 W MARY ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74225693,40.26352139,1031957995,907 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.78189089,40.2646274,1031957996,124 S BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74345105,40.26355839,1031957997,813 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73035674,40.26299123,1031957998,1700 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74359006,40.26355139,1031957999,811 BELL ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76668937,40.26414745,1031958000,613 W MARY ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72754046,40.26312235,1031958001,236 S 19TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74382809,40.26356039,1031958002,300 S 8TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76922863,40.26417645,1031958004,643 W MARY ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72646735,40.26298723,1031958005,236 S 20TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72742345,40.26294723,1031958006,240 S 19TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73759546,40.26298623,1031958008,1218 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73936264,40.26295223,1031958009,1110 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74381709,40.26333637,1031958010,310 S 8TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72185189,40.26240828,1031958011,2315 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77546725,40.26413145,1031958012,901 W MARY ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77627333,40.26417245,1031958013,915 W MARY ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73742845,40.26298023,1031958014,1222 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77579028,40.26419145,1031958015,907 W MARY ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7859892,40.26377131,1031958016,4638 W SCOTT RD,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.73784049,40.26295823,1031958017,1214 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74111282,40.26291123,1031958018,1002 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74976268,40.26317235,1031958019,305 S 4TH ST BLDG 2,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.7409177,40.26293023,1031958020,1004 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74174088,40.26293223,1031958021,918 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74227393,40.26296223,1031958022,904 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74448915,40.26294123,1031958023,718 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74464517,40.26294123,1031958024,712 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74481719,40.26295023,1031958025,710 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76212392,40.2636173,1031958027,220 S LASALLE ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74515122,40.26315235,1031958028,320 S 7TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74243995,40.26299623,1031958029,322 S 9TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74020673,40.26293623,1031958030,1024 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75136784,40.26300134,1031958031,199 SCOTT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.76947865,40.26322136,1031958032,216 CEDAR ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74761747,40.26289622,1031958036,512 SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76217392,40.26324236,1031958037,228 LASALLE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76469517,40.26310635,1031958038,522 W SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76542325,40.26314735,1031958039,224 S SUMNER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76620133,40.26326136,1031958040,227 S SUMNER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77546725,40.26359739,1031958041,207 SHERMAN ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77627333,40.26329836,1031958042,910 W SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.76219092,40.26302134,1031958047,232 S LASALLE ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74929563,40.2626462,1031958048,457 SCOTT ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.71860657,40.25632067,1031958049,904 S 25TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74762847,40.26208624,1031958051,508 AMES ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74783449,40.26208724,1031958052,422 S 5TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.77059076,40.260601,1031958053,803 W SCOTT ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74707841,40.26118115,1031958055,522 S 5TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.74925163,40.25390233,1031958059,1101 S 4TH AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.72428413,40.25988892,1031958060,600 S 22ND ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75059076,40.26086102,1031958062,301 PERKINS ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.74734544,40.25987792,1031958063,711 S 6TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.74643435,40.26042708,1031958067,606 S 6TH ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.7199516,40.25603264,1031958070,909 COVERED BRIDGE RD,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71927863,40.25575151,1031958071,910 COVERED BRIDGE RD,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.71861257,40.25577751,1031958073,1000 COVEY CIR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75616732,40.25514155,1031958078,188 MONTGOMERY ST,BEATRICE,NE,68310,B,PPC Fiber,X,
-96.74869057,40.25370131,1031958081,400 WAKEFIELD DR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74859056,40.25309134,1031958083,401 WAKEFIELD DR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75206791,40.25259129,1031958086,1205 CREST VIEW AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74864557,40.25247128,1031958087,1210 S 4TH AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75206791,40.25231127,1031958090,1209 CREST VIEW AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74740645,40.25207024,1031958091,1208 S 5TH AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74926763,40.25209124,1031958092,1301 S 4TH AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75545125,40.25217225,1031958094,1300 DOYLE LN,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7479954,40.25204024,1031958095,1211 S 5TH AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75005171,40.25196213,1031958096,1302 S 3RD AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7519908,40.25200724,1031958097,1215 CREST VIEW AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74922363,40.25181712,1031958098,1305 S 4TH AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7479064,40.2516501,1031958099,410 MARLBOROUGH AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.7499786,40.25152719,1031958100,300 MARLBOROUGH AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75761247,40.25087702,1031958101,1360 S CENTER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75553926,40.25140618,1031958103,1320 DOYLE LN,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75189089,40.25115115,1031958106,1401 CREST VIEW AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74713442,40.25104714,1031958107,1310 S 5TH AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75313902,40.250676,1031958108,1409 LAKE SHORE DR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75185689,40.25058709,1031958109,1413 CREST VIEW AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75130184,40.250651,1031958110,1410 CREST VIEW AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75243495,40.250687,1031958111,1410 LAKE SHORE DR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74846755,40.25052709,1031958112,1408 S 4TH AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75253996,40.25039607,1031958113,1502 LOMA CIR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74909561,40.25005604,1031958114,1505 S 4TH AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75130184,40.25025706,1031958116,1416 CREST VIEW AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74718442,40.25021806,1031958117,1410 S 5TH AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.73910662,40.24851089,1031958118,1200 BEAVER AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75186789,40.25013705,1031958119,1419 CREST VIEW AVE,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75784549,40.25017705,1031958121,1404 S CENTER ST,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.75236294,40.24985892,1031958122,1506 LOMA CIR,BEATRICE,NE,68310,R,PPC Fiber,X,
-96.74245195,40.2496329,1031958123,1422 S 9TH ST,BEATRICE,NE,68310,R,PPC Fiber,X,
